EventId,Station,SampleDate,SampleTime,Depth,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude
422076,RET5.2,2016-05-19,10:45:00,1,D,S1,NO23F,NA,0.226,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
422077,RET5.2,2016-06-09,11:00:00,1,D,S1,NO23F,NA,0.019,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
422143,TF5.5,2016-03-15,13:10:00,1,D,S1,NO23F,NA,0.422,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
422145,TF5.5,2016-05-12,11:50:00,1,D,S1,NO23F,NA,0.276,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
422144,TF5.5,2016-04-14,12:00:00,1,D,S1,NO23F,NA,0.132,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
422146,TF5.5,2016-06-07,12:15:00,1,D,S1,NO23F,NA,0.304,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
422147,TF5.5A,2016-03-15,12:30:00,1,D,S1,NO23F,NA,0.432,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
422148,TF5.5A,2016-04-14,11:30:00,1,D,S1,NO23F,NA,0.162,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
422150,TF5.5A,2016-06-07,11:45:00,1,D,S1,NO23F,NA,0.178,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
422922,RET5.2,2016-08-02,11:00:00,1,D,S1,NO23F,NA,0.045,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
422963,TF5.5,2016-07-12,12:30:00,1,D,S1,NO23F,NA,0.142,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
422965,TF5.5,2016-09-07,12:05:00,1,D,S1,NO23F,NA,0.029,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
422964,TF5.5,2016-08-02,11:40:00,1,D,S1,NO23F,NA,0.084,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
422968,TF5.5A,2016-09-07,11:35:00,1,D,S1,NO23F,<,0.002,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
425693,RET5.2,2016-10-11,10:45:00,1,D,S1,NO23F,NA,0.346,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
422967,TF5.5A,2016-08-02,11:20:00,1,D,S1,NO23F,G,0.005,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
422966,TF5.5A,2016-07-12,12:05:00,1,D,S1,NO23F,NA,0.037,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
425735,TF5.5,2016-10-04,12:25:00,1,D,S1,NO23F,NA,0.305,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
425694,RET5.2,2016-11-01,10:15:00,1,D,S1,NO23F,NA,0.351,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
425736,TF5.5,2016-11-01,12:30:00,1,D,S1,NO23F,NA,0.215,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
425739,TF5.5A,2016-11-01,11:50:00,1,D,FS1,NO23F,NA,0.271,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
425738,TF5.5A,2016-10-04,12:00:00,1,D,S1,NO23F,NA,0.304,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
30021,TF5.5,2013-03-05,13:00:00,1,D,S1,NO23F,NA,0.383,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
30142,RET5.2,2013-03-20,09:45:00,1,D,S1,NO23F,NA,0.392,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
30020,TF5.5A,2013-03-05,12:30:00,1,D,S1,NO23F,NA,0.505,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
457312,TF5.5A,2019-04-09,11:30:00,1,D,S1,NO23F,NA,0.261,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
457313,TF5.5A,2019-05-07,11:20:00,1,D,S1,NO23F,NA,0.262,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
457314,TF5.5A,2019-06-04,11:35:00,1,D,S1,NO23F,G,0.009,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
458686,RET5.2,2019-08-06,10:00:00,1,D,S1,NO23F,NA,0.037,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
458689,RET5.2,2019-11-05,10:00:00,1,D,S1,NO23F,NA,0.174,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
458688,RET5.2,2019-10-24,09:30:00,1,D,S1,NO23F,NA,0.178,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
458772,TF5.5,2019-07-09,11:30:00,1,D,S1,NO23F,G,0.002,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
458773,TF5.5,2019-08-06,12:10:00,1,D,S1,NO23F,G,0.004,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
458774,TF5.5,2019-09-10,11:25:00,1,D,S1,NO23F,<,0.002,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
458775,TF5.5,2019-10-08,11:15:00,1,D,S1,NO23F,NA,0.021,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
458776,TF5.5,2019-11-05,11:40:00,1,D,S1,NO23F,NA,0.281,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
458777,TF5.5,2019-12-12,11:50:00,1,D,S1,NO23F,NA,0.216,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
458783,TF5.5A,2019-12-12,11:25:00,1,D,S1,NO23F,NA,0.242,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
462023,RET5.2,2020-02-04,10:00:00,1,D,S1,NO23F,NA,0.208,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
462024,RET5.2,2020-03-03,09:30:00,1,D,S1,NO23F,NA,0.363,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
458780,TF5.5A,2019-09-10,11:00:00,1,D,S1,NO23F,G,0.002,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
458781,TF5.5A,2019-10-08,10:55:00,1,D,S1,NO23F,NA,0.08,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
458778,TF5.5A,2019-07-09,11:05:00,1,D,S1,NO23F,NA,0.018,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
458779,TF5.5A,2019-08-06,11:40:00,1,D,S1,NO23F,<,0.002,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
462064,TF5.5,2020-02-04,11:30:00,1,D,S1,NO23F,NA,0.399,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
462063,TF5.5,2020-01-08,11:55:00,1,D,S1,NO23F,NA,0.272,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
462066,TF5.5A,2020-01-08,11:20:00,1,D,S1,NO23F,NA,0.315,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
462065,TF5.5,2020-03-12,09:35:00,1,D,S1,NO23F,NA,0.37,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
462067,TF5.5A,2020-02-04,11:05:00,1,D,S1,NO23F,NA,0.373,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
462550,RET5.2,2020-07-07,10:00:00,1,D,S1,NO23F,NA,0.014,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
462551,RET5.2,2020-08-06,09:30:00,1,D,S1,NO23F,NA,0.041,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
46186,TF5.5,2013-02-05,13:00:00,1,D,S1,NO23F,NA,0.402,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
46002,TF5.5A,2013-01-08,12:15:00,1,D,S1,NO23F,NA,0.369,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
46005,TF5.5,2013-01-08,12:40:00,1,D,S1,NO23F,NA,0.33,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
45994,RET5.2,2013-01-08,10:45:00,1,D,S1,NO23F,NA,0.237,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394250,RET5.2,2013-07-15,11:25:00,1,D,S1,NO23F,NA,0.078,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394267,TF5.5A,2013-07-18,12:35:00,1,D,S1,NO23F,NA,0.23,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
394266,TF5.5,2013-07-18,13:00:00,1,D,S1,NO23F,NA,0.271,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
425739,TF5.5A,2016-11-01,11:50:00,1,D,FS2,NO23F,NA,0.271,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
425740,TF5.5A,2016-12-01,11:30:00,1,D,S1,NO23F,NA,0.112,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
429465,LE5.1,2017-03-23,10:00:00,1,D,S1,NO23F,<,0.002,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
429467,LE5.1,2017-06-06,10:30:00,1,D,S1,NO23F,NA,0.048,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
429521,RET5.2,2017-01-04,10:30:00,1,D,S1,NO23F,NA,0.242,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
429523,RET5.2,2017-03-23,10:20:00,1,D,S1,NO23F,<,0.002,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
429525,RET5.2,2017-06-06,10:50:00,1,D,S1,NO23F,NA,0.012,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
429524,RET5.2,2017-04-20,11:00:00,1,D,S1,NO23F,NA,0.07,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
429598,TF5.5,2017-04-04,10:25:00,1,D,S1,NO23F,NA,0.135,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
429597,TF5.5,2017-03-01,11:50:00,1,D,S1,NO23F,NA,0.287,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
429596,TF5.5,2017-02-01,11:40:00,1,D,FS1,NO23F,NA,0.474,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
429596,TF5.5,2017-02-01,11:40:00,1,D,FS2,NO23F,NA,0.475,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
429845,RET5.2,2017-08-01,10:45:00,1,D,S1,NO23F,NA,0.062,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
429844,RET5.2,2017-07-06,11:00:00,1,D,S1,NO23F,NA,0.059,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
429601,TF5.5A,2017-03-01,11:30:00,1,D,S1,NO23F,NA,0.399,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
429599,TF5.5,2017-06-13,10:10:00,1,D,S1,NO23F,NA,0.131,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
429889,TF5.5,2017-07-18,11:55:00,1,D,S1,NO23F,<,0.002,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
429846,RET5.2,2017-09-07,10:00:00,1,D,S1,NO23F,NA,0.234,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
429891,TF5.5,2017-09-19,12:10:00,1,D,S1,NO23F,G,0.002,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
429890,TF5.5,2017-08-01,12:00:00,1,D,S1,NO23F,G,0.002,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
429892,TF5.5A,2017-07-18,11:20:00,1,D,S1,NO23F,<,0.002,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
447259,RET5.2,2017-11-01,10:00:00,1,D,S1,NO23F,NA,0.249,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
447258,RET5.2,2017-10-03,10:00:00,1,D,S1,NO23F,NA,0.179,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
429893,TF5.5A,2017-08-01,11:30:00,1,D,S1,NO23F,G,0.002,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
429894,TF5.5A,2017-09-19,11:40:00,1,D,S1,NO23F,G,0.002,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
394490,TF5.5,2013-12-03,12:40:00,1,D,S1,NO23F,NA,0.314,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
394491,TF5.5A,2013-10-01,12:00:00,1,D,S1,NO23F,G,0.009,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
394492,TF5.5A,2013-11-05,12:55:00,1,D,S1,NO23F,NA,0.228,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
394493,TF5.5A,2013-12-03,12:15:00,1,D,S1,NO23F,NA,0.253,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
394489,TF5.5,2013-11-05,13:20:00,1,D,S1,NO23F,NA,0.24,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
394490,TF5.5,2013-12-03,12:40:00,1,D,FS2,NO23F,NA,0.312,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
394488,TF5.5,2013-10-01,12:25:00,1,D,S1,NO23F,NA,0.053,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
394444,RET5.2,2013-11-06,10:20:00,1,D,S1,NO23F,NA,0.271,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394443,RET5.2,2013-10-01,10:30:00,1,D,FS1,NO23F,NA,0.168,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394443,RET5.2,2013-10-01,10:30:00,1,D,FS2,NO23F,NA,0.192,MG/L,L01,VADCLS,NA,NA,NA,spike = 98 percent,37.20294,-76.78219
394445,RET5.2,2013-12-03,10:15:00,1,D,S1,NO23F,NA,0.252,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394601,RET5.2,2014-02-04,11:00:00,1,D,S1,NO23F,NA,0.447,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394551,LE5.1,2014-02-04,10:30:00,1,D,S1,NO23F,NA,0.408,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
394604,RET5.2,2014-05-06,10:55:00,1,D,S1,NO23F,NA,0.236,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394602,RET5.2,2014-03-19,10:50:00,1,D,S1,NO23F,NA,0.437,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394663,TF5.5,2014-01-15,13:45:00,1,D,S1,NO23F,NA,0.346,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
394664,TF5.5,2014-02-04,13:30:00,1,D,S1,NO23F,NA,0.518,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
394666,TF5.5,2014-05-06,13:20:00,1,D,S1,NO23F,NA,0.279,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
394665,TF5.5,2014-04-01,13:15:00,1,D,S1,NO23F,NA,0.252,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
394667,TF5.5A,2014-01-15,13:10:00,1,D,S1,NO23F,NA,0.344,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
394668,TF5.5A,2014-02-04,13:00:00,1,D,S1,NO23F,NA,0.534,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
394669,TF5.5A,2014-04-01,12:30:00,1,D,S1,NO23F,NA,0.251,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
394670,TF5.5A,2014-05-06,12:50:00,1,D,S1,NO23F,NA,0.294,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
394716,RET5.2,2014-06-03,11:00:00,1,D,S1,NO23F,NA,0.105,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394731,TF5.5,2014-06-03,12:50:00,1,D,S1,NO23F,NA,0.242,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
394732,TF5.5A,2014-06-03,12:30:00,1,D,S1,NO23F,NA,0.175,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
394792,LE5.1,2014-09-03,10:15:00,1,D,S1,NO23F,NA,0.047,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
394828,RET5.2,2014-07-01,10:00:00,1,D,S1,NO23F,NA,0.035,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394830,RET5.2,2014-09-03,10:45:00,1,D,S1,NO23F,NA,0.055,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
462592,TF5.5,2020-07-08,09:45:00,1,D,S1,NO23F,<,0.002,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
462593,TF5.5,2020-08-12,11:45:00,1,D,S1,NO23F,NA,0.136,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
462594,TF5.5,2020-09-21,10:05:00,1,D,S1,NO23F,NA,0.187,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
510281,RET5.2,2020-10-06,10:00:00,1,D,S1,NO23F,NA,0.206,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
510282,RET5.2,2020-11-09,10:30:00,1,D,S1,NO23F,NA,0.249,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
462595,TF5.5A,2020-07-07,11:00:00,1,D,S1,NO23F,<,0.002,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
462596,TF5.5A,2020-08-13,10:45:00,1,D,S1,NO23F,NA,0.075,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
462597,TF5.5A,2020-09-01,11:05:00,1,D,S1,NO23F,NA,0.202,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
510321,TF5.5,2020-11-04,12:20:00,1,D,S1,NO23F,NA,0.257,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
510320,TF5.5,2020-10-05,09:40:00,1,D,S1,NO23F,NA,0.211,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
510325,TF5.5A,2020-12-10,11:15:00,1,D,S1,NO23F,NA,0.301,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
583835,RET5.2,2021-02-04,10:30:00,1,D,S1,NO23F,NA,0.453,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
510323,TF5.5A,2020-10-06,10:40:00,1,D,S1,NO23F,NA,0.093,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
510322,TF5.5,2020-12-01,10:20:00,1,D,S1,NO23F,NA,0.432,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
583873,TF5.5,2021-01-04,10:05:00,1,D,S1,NO23F,NA,0.395,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
583836,RET5.2,2021-03-25,10:00:00,1,D,S1,NO23F,NA,0.321,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
583876,TF5.5A,2021-01-05,11:10:00,1,D,S1,NO23F,NA,0.404,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
583877,TF5.5A,2021-02-03,11:00:00,1,D,S1,NO23F,NA,0.39,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
583874,TF5.5,2021-02-02,10:20:00,1,D,S1,NO23F,NA,0.351,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
583875,TF5.5,2021-03-11,11:50:00,1,D,S1,NO23F,NA,0.394,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
587703,RET5.2,2021-04-06,10:00:00,1,D,S1,NO23F,NA,0.268,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
583878,TF5.5A,2021-03-11,11:25:00,1,D,S1,NO23F,NA,0.401,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
587705,RET5.2,2021-06-08,10:00:00,1,D,S1,NO23F,NA,0.022,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
587708,RET5.2,2021-09-08,09:15:00,1,D,S1,NO23F,NA,0.056,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394874,TF5.5,2014-08-05,13:15:00,1,D,S1,NO23F,G,0.006,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
394873,TF5.5,2014-07-01,13:40:00,1,D,S1,NO23F,G,0.006,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
394876,TF5.5A,2014-07-01,12:50:00,1,D,S1,NO23F,G,0.005,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
394875,TF5.5,2014-09-03,12:34:00,1,D,S1,NO23F,G,0.007,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
394959,RET5.2,2014-10-07,10:50:00,1,D,S1,NO23F,NA,0.12,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394960,RET5.2,2014-11-04,10:30:00,1,D,S1,NO23F,NA,0.166,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394961,RET5.2,2014-12-03,10:30:00,1,D,S1,NO23F,NA,0.205,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394877,TF5.5A,2014-08-05,12:20:00,1,D,S1,NO23F,G,0.006,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
394878,TF5.5A,2014-09-03,12:05:00,1,D,S1,NO23F,NA,0.075,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
394923,LE5.1,2014-10-07,10:30:00,1,D,S1,NO23F,NA,0.098,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
395002,TF5.5,2014-10-07,12:45:00,1,D,S1,NO23F,<,0.002,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
395003,TF5.5,2014-11-04,13:10:00,1,D,S1,NO23F,NA,0.056,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
395004,TF5.5,2014-12-02,12:45:00,1,D,S1,NO23F,NA,0.199,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
395005,TF5.5A,2014-10-07,12:00:00,1,D,S1,NO23F,NA,0.01,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
395006,TF5.5A,2014-11-04,12:45:00,1,D,S1,NO23F,NA,0.035,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
395007,TF5.5A,2014-12-02,12:20:00,1,D,S1,NO23F,NA,0.205,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
395318,LE5.1,2015-02-04,10:30:00,1,D,S1,NO23F,NA,0.234,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
395343,RET5.2,2015-02-04,11:00:00,1,D,S1,NO23F,NA,0.366,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
395344,RET5.2,2015-03-03,10:25:00,1,D,S1,NO23F,NA,0.354,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
395376,TF5.5A,2015-01-06,12:00:00,1,D,S1,NO23F,NA,0.29,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
395377,TF5.5A,2015-02-03,12:30:00,1,D,S1,NO23F,NA,0.351,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
395378,TF5.5A,2015-03-12,13:00:00,1,D,S1,NO23F,NA,0.392,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
395416,LE5.1,2013-09-04,10:15:00,1,D,S1,NO23F,NA,0.162,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
395441,RET5.2,2013-08-15,10:40:00,1,D,S1,NO23F,NA,0.12,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
395373,TF5.5,2015-01-06,12:30:00,1,D,S1,NO23F,NA,0.255,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
395374,TF5.5,2015-02-03,13:00:00,1,D,S1,NO23F,NA,0.33,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
395375,TF5.5,2015-03-12,13:30:00,1,D,S1,NO23F,NA,0.429,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
447300,TF5.5,2017-10-03,12:05:00,1,D,S1,NO23F,<,0.002,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
447301,TF5.5,2017-11-16,11:40:00,1,D,S1,NO23F,NA,0.205,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
447304,TF5.5A,2017-11-16,11:10:00,1,D,S1,NO23F,NA,0.133,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
447305,TF5.5A,2017-12-05,11:50:00,1,D,S1,NO23F,NA,0.14,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
447302,TF5.5,2017-12-05,12:15:00,1,D,S1,NO23F,NA,0.224,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
447303,TF5.5A,2017-10-03,11:35:00,1,D,S1,NO23F,<,0.002,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
448690,RET5.2,2018-01-24,10:45:00,1,D,S1,NO23F,NA,0.19,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
448691,RET5.2,2018-02-06,11:10:00,1,D,S1,NO23F,NA,0.237,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
448692,RET5.2,2018-03-06,10:20:00,1,D,S1,NO23F,NA,0.358,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
448693,RET5.2,2018-04-18,10:30:00,1,D,S1,NO23F,NA,0.018,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
448737,TF5.5,2018-02-20,12:40:00,1,D,S1,NO23F,NA,0.526,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
448736,TF5.5,2018-01-23,13:00:00,1,D,S1,NO23F,NA,0.328,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
448738,TF5.5,2018-03-06,12:00:00,1,D,S1,NO23F,NA,0.359,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
448739,TF5.5,2018-04-17,12:20:00,1,D,S1,NO23F,NA,0.098,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
